exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,ano
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,04.123 - Administração Financeira,31291.02,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,06 - Segurança Pública,42110.8,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,06.181 - Policiamento,42110.8,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,08 - Assistência Social,26967.1,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,08.242 - Assistência ao Portador de Deficiência,2789.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,08.244 - Assistência Comunitária,24177.59,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,10 - Saúde,870014.2,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,10.301 - Atenção Básica,867795.7,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,10.304 - Vigilância Sanitária,1640.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,10.305 - Vigilância Epidemiológica,578.5,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,12 - Educação,1920247.02,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,12.361 - Ensino Fundamental,658249.33,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,12.362 - Ensino Médio,59.53,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,12.364 - Ensino Superior,11774.79,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,12.365 - Educação Infantil,1250163.37,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,13 - Cultura,8497.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,13.392 - Difusão Cultural,8497.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,15 - Urbanismo,5615504.68,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,15.451 - Infraestrutura Urbana,5553221.24,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,15.452 - Serviços Urbanos,62283.44,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,23 - Comércio e Serviços,52029.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,23.695 - Turismo,52029.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,25 - Energia,3848.94,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,25.752 - Energia Elétrica,3848.94,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,26 - Transporte,3816.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,26.782 - Transporte Rodoviário,3816.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,27 - Desporto e Lazer,18350.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Inscritos em 31 de Dezembro do Exercício Anterior,TotalDespesas,27.812 - Desporto Comunitário,18350.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,Despesas Exceto Intraorçamentárias,2105106.95,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,04 - Administração,77896.66,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,04.122 - Administração Geral,58891.1,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,04.123 - Administração Financeira,19005.56,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,06 - Segurança Pública,24279.97,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,06.181 - Policiamento,24279.97,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,08 - Assistência Social,9546.95,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,08.244 - Assistência Comunitária,9546.95,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,10 - Saúde,322005.47,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,10.301 - Atenção Básica,322005.47,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,12 - Educação,979681.32,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,12.361 - Ensino Fundamental,629579.8,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,12.362 - Ensino Médio,59.53,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,12.364 - Ensino Superior,3990.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,12.365 - Educação Infantil,346051.76,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,13 - Cultura,2382.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,13.392 - Difusão Cultural,2382.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,15 - Urbanismo,399139.52,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,15.451 - Infraestrutura Urbana,340027.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,15.452 - Serviços Urbanos,59111.59,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,22 - Indústria,122559.61,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,22.661 - Promoção Industrial,122559.61,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,23 - Comércio e Serviços,51246.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,23.695 - Turismo,51246.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,26 - Transporte,2147.36,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,26.782 - Transporte Rodoviário,2147.36,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,27 - Desporto e Lazer,114222.09,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Liquidados,TotalDespesas,27.812 - Desporto Comunitário,114222.09,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,Despesas Exceto Intraorçamentárias,2079992.33,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,04 - Administração,77896.66,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,04.122 - Administração Geral,58891.1,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,04.123 - Administração Financeira,19005.56,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,06 - Segurança Pública,24279.97,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,06.181 - Policiamento,24279.97,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,08 - Assistência Social,8540.95,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,08.244 - Assistência Comunitária,8540.95,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,10 - Saúde,297974.35,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,10.301 - Atenção Básica,297974.35,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,12 - Educação,979681.32,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,12.361 - Ensino Fundamental,629579.8,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,12.362 - Ensino Médio,59.53,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,12.364 - Ensino Superior,3990.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,12.365 - Educação Infantil,346051.76,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,13 - Cultura,2382.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,13.392 - Difusão Cultural,2382.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,15 - Urbanismo,399062.02,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,15.451 - Infraestrutura Urbana,340027.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,15.452 - Serviços Urbanos,59034.09,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,22 - Indústria,122559.61,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,22.661 - Promoção Industrial,122559.61,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,23 - Comércio e Serviços,51246.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,23.695 - Turismo,51246.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,26 - Transporte,2147.36,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,26.782 - Transporte Rodoviário,2147.36,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,27 - Desporto e Lazer,114222.09,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Pagos,TotalDespesas,27.812 - Desporto Comunitário,114222.09,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,Despesas Exceto Intraorçamentárias,799860.08,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,04 - Administração,132206.02,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,04.122 - Administração Geral,119920.56,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,04.123 - Administração Financeira,12285.46,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,06 - Segurança Pública,17830.83,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,06.181 - Policiamento,17830.83,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,08 - Assistência Social,29062.44,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,08.241 - Assistência ao Idoso,1752.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,08.242 - Assistência ao Portador de Deficiência,2789.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,08.243 - Assistência à Criança e ao Adolescente,6000.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,08.244 - Assistência Comunitária,18520.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,10 - Saúde,501011.24,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,10.301 - Atenção Básica,498792.74,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,10.304 - Vigilância Sanitária,1640.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,10.305 - Vigilância Epidemiológica,578.5,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,12 - Educação,37114.84,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,12.361 - Ensino Fundamental,29369.53,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,12.364 - Ensino Superior,7365.31,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,12.365 - Educação Infantil,380.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,13 - Cultura,7860.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,13.392 - Difusão Cultural,7860.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,15 - Urbanismo,34970.69,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,15.452 - Serviços Urbanos,34970.69,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,22 - Indústria,4472.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,22.661 - Promoção Industrial,4472.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,23 - Comércio e Serviços,783.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,23.695 - Turismo,783.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,25 - Energia,11348.94,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,25.752 - Energia Elétrica,11348.94,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,26 - Transporte,1669.15,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,26.782 - Transporte Rodoviário,1669.15,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,27 - Desporto e Lazer,21530.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Não Processados Cancelados,TotalDespesas,27.812 - Desporto Comunitário,21530.93,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,Despesas Exceto Intraorçamentárias,14160.41,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,04 - Administração,1358.74,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,04.122 - Administração Geral,1335.19,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,04.123 - Administração Financeira,23.55,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,06 - Segurança Pública,30.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,06.181 - Policiamento,30.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,08 - Assistência Social,12080.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-G,Total Geral da Despesa por Função,Restos a Pagar Processados Inscritos em Exercícios Anteriores,TotalDespesas,08.242 - Assistência ao Portador de Deficiência,12080.0,40532,2018
