exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,bimestre,tipo
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),42091031.66,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),23116071.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),99964260.28,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),56793205.05,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),93746162.74,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasCorrentes,DESPESAS CORRENTES,118012257.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasCorrentes,DESPESAS CORRENTES,130443979.46,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasCorrentes,DESPESAS CORRENTES,17970630.81,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasCorrentes,DESPESAS CORRENTES,103372815.64,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasCorrentes,DESPESAS CORRENTES,27071163.82,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasCorrentes,DESPESAS CORRENTES,21406705.86,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasCorrentes,DESPESAS CORRENTES,95533593.45,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasCorrentes,DESPESAS CORRENTES,34910386.01,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasCorrentes,DESPESAS CORRENTES,89587429.75,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,62463329.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,62345329.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,9911914.11,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,48898800.98,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,13446528.02,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,9911914.11,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,48895602.29,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,13449726.71,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,45604502.75,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,390000.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,385000.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,77571.61,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,373173.89,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,11826.11,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,77571.61,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,373173.89,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,11826.11,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,373173.89,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,55158928.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,67713650.46,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,7981145.09,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,54100840.77,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,13612809.69,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,11417220.14,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,46264817.27,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,21448833.19,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,43609753.11,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasDeCapital,DESPESAS DE CAPITAL,20502666.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasDeCapital,DESPESAS DE CAPITAL,26303294.87,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasDeCapital,DESPESAS DE CAPITAL,4088883.55,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasDeCapital,DESPESAS DE CAPITAL,11293618.03,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasDeCapital,DESPESAS DE CAPITAL,15009676.84,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasDeCapital,DESPESAS DE CAPITAL,1709365.14,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasDeCapital,DESPESAS DE CAPITAL,4430666.83,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasDeCapital,DESPESAS DE CAPITAL,21872628.04,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasDeCapital,DESPESAS DE CAPITAL,4158732.99,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),Investimentos,INVESTIMENTOS,18926066.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),Investimentos,INVESTIMENTOS,24726694.87,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,Investimentos,INVESTIMENTOS,3809732.03,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),Investimentos,INVESTIMENTOS,9920468.62,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),Investimentos,INVESTIMENTOS,14806226.25,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,Investimentos,INVESTIMENTOS,1430213.62,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),Investimentos,INVESTIMENTOS,3057517.42,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),Investimentos,INVESTIMENTOS,21669177.45,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,2785583.58,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),InversoesFinanceiras,INVERSÕES FINANCEIRAS,13600.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),InversoesFinanceiras,INVERSÕES FINANCEIRAS,13600.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),InversoesFinanceiras,INVERSÕES FINANCEIRAS,13600.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),InversoesFinanceiras,INVERSÕES FINANCEIRAS,13600.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1563000.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1563000.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,279151.52,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1373149.41,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,189850.59,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,279151.52,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1373149.41,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,189850.59,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1373149.41,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,900000.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,10191.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,10191.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,10191.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),13866129.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),14064129.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2319498.81,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),11344809.8,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2719319.2,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2294171.16,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),11319482.15,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2744646.85,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),10225633.65,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),153281052.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),170821594.33,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),24379013.17,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),126011243.47,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),44810350.86,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),25410242.16,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),111283742.43,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),59537851.9,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),103971796.39,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),153281052.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),170821594.33,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),24379013.17,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),126011243.47,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),44810350.86,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),25410242.16,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),111283742.43,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),59537851.9,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),TotalDespesas,TOTAL DAS DESPESAS (XII) = (X + XI),103971796.39,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),Superavit,SUPERÁVIT (XIII),12602266.26,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),Superavit,SUPERÁVIT (XIII),19914212.3,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),TotalDespesasComSuperavit,TOTAL COM SUPERÁVIT (XIV) = (XII + XIII),153281052.0,2021,5,Receita
2021,RREO,5,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,41123,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),TotalDespesasComSuperavit,TOTAL COM SUPERÁVIT (XIV) = (XII + XIII),170821594.33,2021,5,Receita
