exercicio,periodo,periodicidade,instituicao,cod_ibge,uf,co_poder,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,anexo_rgf
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 01,M,Padrão,Valor,LimiteMaximoDespesaComPessoalTotal,"LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF)",71399483.05,2021,RGF-Anexo 01
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimiteMaximoDespesaComPessoalTotal,"LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF)",54.0,2021,RGF-Anexo 01
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 01,M,Padrão,Valor,LimitePrudencialDespesaComPessoalTotal,"LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF)",67829508.9,2021,RGF-Anexo 01
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimitePrudencialDespesaComPessoalTotal,"LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF)",51.3,2021,RGF-Anexo 01
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 01,M,Padrão,Valor,LimiteDeAlertaDespesaComPessoalTotal,"LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF)",64259534.75,2021,RGF-Anexo 01
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimiteDeAlertaDespesaComPessoalTotal,"LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF)",48.6,2021,RGF-Anexo 01
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),9255630.26,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),8994481.28,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),9228164.79,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),11166533.15,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaContratual,Dívida Contratual,6021176.63,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaContratual,Dívida Contratual,5760027.65,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DividaContratual,Dívida Contratual,5490901.33,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DividaContratual,Dívida Contratual,7983381.55,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2Emprestimos,Empréstimos,5352835.98,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2Emprestimos,Empréstimos,5228094.04,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2Emprestimos,Empréstimos,5102517.7,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2Emprestimos,Empréstimos,7684235.74,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2EmprestimosInternos,Internos,5352835.98,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2EmprestimosInternos,Internos,5228094.04,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2EmprestimosInternos,Internos,5102517.7,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2EmprestimosInternos,Internos,7684235.74,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,668340.65,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,531933.61,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,388383.63,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,299145.81,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,523136.87,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,392252.55,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,254225.29,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,170510.19,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira,Com Instituição Não Financeira,145203.78,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira,Com Instituição Não Financeira,139681.06,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira,Com Instituição Não Financeira,134158.34,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira,Com Instituição Não Financeira,128635.62,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,3234453.63,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,3234453.63,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,3737263.46,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,3183151.6,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DeducoesDaDividaConsolidada,DEDUÇÕES (II),16284805.98,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),28130219.51,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),32239305.11,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),24258163.64,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,16188722.29,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,28034424.95,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,32143077.79,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,24157508.82,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,17742200.46,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,28080000.23,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,32366805.78,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,26606631.61,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,1553478.17,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,45575.28,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,223727.99,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,2449122.79,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DemaisHaveresFinanceiros,Demais Haveres Financeiros,96083.69,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,95794.56,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,96227.32,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,100654.82,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),-7029175.72,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),-19135738.23,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),-23011140.32,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),-13091630.49,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),120027170.74,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),126675312.14,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),126996487.75,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),132571419.85,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)",385164.88,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)",385209.56,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)",802.21,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)",350154.95,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V),119642005.86,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V),126290102.58,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V),126995685.54,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V),132221264.9,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,PercentualDaDCSobreARCL,% da DC sobre a RCL AJUSTADA (I/VI),7.74,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,PercentualDaDCSobreARCL,% da DC sobre a RCL AJUSTADA (I/VI),7.12,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,PercentualDaDCSobreARCL,% da DC sobre a RCL AJUSTADA (I/VI),7.27,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,PercentualDaDCSobreARCL,% da DC sobre a RCL AJUSTADA (I/VI),8.45,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,PercentualDaDCLSobreARCL,% da DCL sobre a RCL AJUSTADA (III/VI),-5.88,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,PercentualDaDCLSobreARCL,% da DCL sobre a RCL AJUSTADA (III/VI),-15.15,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,PercentualDaDCLSobreARCL,% da DCL sobre a RCL AJUSTADA (III/VI),-18.12,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,PercentualDaDCLSobreARCL,% da DCL sobre a RCL AJUSTADA (III/VI),-9.9,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,LimiteDefinidoPorResolucaoDoSenadoFederal,LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL,143570407.03,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,LimiteDefinidoPorResolucaoDoSenadoFederal,LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL,151548123.1,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,LimiteDefinidoPorResolucaoDoSenadoFederal,LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL,152394822.65,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,LimiteDefinidoPorResolucaoDoSenadoFederal,LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL,158665517.88,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,LimiteDeAlerta,LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF),129213366.33,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,LimiteDeAlerta,LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF),136393310.79,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,LimiteDeAlerta,LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF),137155340.38,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,LimiteDeAlerta,LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF),142798966.09,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial,Passivo Atuarial,137775128.1,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial,Passivo Atuarial,137775128.1,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial,Passivo Atuarial,137775128.1,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial,Passivo Atuarial,177979239.8,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,Depositos,Depósitos e Consignações Sem Contrapartida,593302.51,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,Depositos,Depósitos e Consignações Sem Contrapartida,579583.84,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,Depositos,Depósitos e Consignações Sem Contrapartida,593232.38,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,Depositos,Depósitos e Consignações Sem Contrapartida,818134.58,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RPNaoProcessadosDeExerciciosAnteriores,RP Não-Processados,3356761.58,2021,RGF-Anexo 02
2021,3,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,41123,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RPNaoProcessadosDeExerciciosAnteriores,RP Não-Processados,1802039.25,2021,RGF-Anexo 02
